QuoteID,ReceivedDateKey,ReceivedDateTime,BrokerID,QuotingAgentID,LocationKey,PropertyProfileKey,BuildingValue,ContentsValue,SumInsured,PropertyAge,NumProperties,NumFloors,ClaimsCount5Yr,ClaimsAmount5Yr,RecentClaimIndicator,FloodRiskFlag,BushfireRiskFlag,TheftRiskFlag,HighRiskLocationFlag,RiskScore,RequestedCoverage,AssignedDateTime,RaterCompletedDateTime,RaterStatus,ProcessingDurationHours,ReworkAtRaterFlag
Q000107,20240625,2024-06-25 08:47:00,B0025,E0021,5,39,303403.95,98855.72,402259.67,20,1,1,0,0.0,0,1,1,0,1,64.0,Building & Contents,2024-06-25 12:53:58.720388367,2024-06-25 14:06:54.569701191,Completed,1.22,0
Q000108,20240612,2024-06-12 10:58:00,B0006,E0032,10,16,250254.97,52872.81,303127.78,28,1,1,0,0.0,0,0,0,0,0,44.2,Building & Contents,2024-06-12 18:35:27.725300140,2024-06-12 22:07:41.200719372,Completed,3.54,0
Q000109,20240628,2024-06-28 10:12:00,B0007,E0038,3,14,605680.6,184002.87,789683.48,44,1,2,0,0.0,0,0,1,0,1,64.0,Building Only,2024-06-28 13:30:06.842153590,2024-06-28 17:38:39.378385865,Completed,4.14,0
Q000110,20240630,2024-06-30 09:02:00,B0040,E0015,14,97,1496665.52,538190.13,2034855.65,36,3,7,0,0.0,0,0,0,0,0,54.1,Building & Contents,2024-06-30 09:26:53.851203795,2024-06-30 14:47:14.656218553,Completed,5.34,0
Q000111,20240627,2024-06-27 12:31:00,B0010,E0025,7,26,327448.11,99942.99,427391.1,62,1,2,0,0.0,0,0,0,0,0,40.6,Building & Contents,2024-06-27 13:46:33.676127542,2024-06-27 18:07:15.732992491,Completed,4.35,0
Q000112,20240620,2024-06-20 09:34:00,B0036,E0026,8,1,502408.22,76431.41,578839.63,48,1,2,1,851.89,0,0,0,0,0,47.9,Building & Contents,2024-06-20 15:49:08.179277785,2024-06-20 18:03:08.353223333,Completed,2.23,0
Q000113,20240608,2024-06-08 17:56:00,B0035,E0043,2,66,1504118.61,623209.94,2127328.55,50,2,7,0,0.0,0,0,0,0,0,63.5,Building & Contents,2024-06-08 19:53:11.479867681,2024-06-09 00:40:31.152965284,Completed,4.79,0
Q000114,20240615,2024-06-15 15:31:00,B0019,E0015,2,35,402347.37,103028.66,505376.03,37,1,1,0,0.0,0,1,0,0,1,58.2,Building & Contents,2024-06-15 16:33:34.994416436,2024-06-15 21:20:14.838685459,Completed,4.78,0
Q000115,20240626,2024-06-26 16:30:00,B0012,E0050,8,93,612159.68,228990.32,841150.0,3,1,4,1,4050.76,1,0,1,0,1,70.1,Building & Contents,2024-06-26 22:47:54.547382661,2024-06-27 06:56:26.316861872,Completed,8.14,0
Q000116,20240609,2024-06-09 14:39:00,B0008,E0031,8,61,2395317.8,309611.54,2704929.34,55,1,4,1,35363.34,1,0,0,0,0,78.1,Building & Contents,2024-06-09 18:10:00.469596320,2024-06-09 22:25:24.300731311,Completed,4.26,0
Q000117,20240622,2024-06-22 17:58:00,B0015,E0032,3,82,1550994.78,592682.66,2143677.44,35,2,6,1,12443.55,1,0,1,0,1,79.2,Building Only,2024-06-22 21:19:09.998781530,2024-06-23 09:22:32.146344844,Completed,12.06,0
Q000118,20240601,2024-06-01 12:46:00,B0030,E0012,1,8,383296.0,64036.44,447332.43,29,1,1,1,16137.91,0,0,1,0,1,57.0,Building & Contents,2024-06-01 14:44:54.402164300,2024-06-01 18:11:04.895627870,Completed,3.44,0
Q000119,20240622,2024-06-22 09:46:00,B0036,E0054,7,33,263284.98,51569.38,314854.36,27,1,2,0,0.0,0,0,0,0,0,44.1,Building Only,2024-06-22 11:01:42.962126144,2024-06-22 12:33:39.317794335,Completed,1.53,1
Q000120,20240628,2024-06-28 16:45:00,B0022,E0021,6,59,1111398.66,435453.59,1546852.25,3,5,6,1,40953.51,0,0,1,1,1,90.4,Building Only,2024-06-28 23:51:16.644575553,2024-06-29 10:01:45.639180201,Completed,10.17,0
Q000121,20240603,2024-06-03 14:02:00,B0008,E0025,9,50,5266549.13,820473.54,6087022.67,11,1,7,0,0.0,0,0,0,0,0,51.4,Building & Contents,2024-06-03 14:08:11.034268972,2024-06-03 20:20:44.465062188,Completed,6.21,0
Q000122,20240628,2024-06-28 11:32:00,B0036,E0055,8,35,483184.7,141225.89,624410.59,11,1,1,1,19227.73,1,0,0,0,0,46.7,Building & Contents,2024-06-28 22:29:41.209615730,2024-06-29 02:47:15.035111949,Completed,4.29,0
Q000123,20240603,2024-06-03 15:06:00,B0025,E0027,5,75,1126562.89,235204.98,1361767.88,4,1,3,0,0.0,0,1,1,0,1,66.4,Building & Contents,2024-06-03 18:22:34.485966664,2024-06-03 20:49:05.123675083,Completed,2.44,0
Q000124,20240630,2024-06-30 12:01:00,B0021,E0023,9,66,1422407.89,452341.95,1874749.85,15,1,7,0,0.0,0,0,0,1,0,58.6,Building & Contents,2024-06-30 15:30:26.995318716,2024-06-30 21:05:54.598849030,Completed,5.59,0
Q000125,20240615,2024-06-15 10:50:00,B0034,E0003,2,28,728220.86,124007.97,852228.83,41,1,1,0,0.0,0,0,0,0,0,37.6,Building & Contents,2024-06-15 10:54:10.531192781,2024-06-15 11:58:38.066818217,Completed,1.07,0
Q000126,20240615,2024-06-15 15:35:00,B0002,E0039,11,7,453572.47,72287.59,525860.06,57,2,2,1,7770.14,0,0,0,0,0,64.0,Building & Contents,2024-06-15 15:37:48.399576420,2024-06-15 16:25:53.227964746,Completed,0.8,0
Q000127,20240603,2024-06-03 10:31:00,B0011,E0027,8,88,1223995.91,196832.77,1420828.68,64,1,6,2,11987.57,1,0,0,0,0,56.3,Building & Contents,2024-06-03 14:03:36.728597786,,Duplicate,,0
Q000128,20240618,2024-06-18 10:57:00,B0002,E0020,11,19,370084.48,80917.28,451001.75,26,1,2,0,0.0,0,0,1,0,1,43.2,Building & Contents,2024-06-18 14:55:09.199443505,,Duplicate,,0
Q000129,20240607,2024-06-07 11:30:00,B0014,E0019,8,88,1346537.82,237052.16,1583589.97,12,3,3,1,3993.16,0,0,0,0,0,55.1,Building & Contents,2024-06-07 17:35:50.198901801,2024-06-07 18:33:33.165565467,Completed,0.96,0
Q000130,20240609,2024-06-09 17:17:00,B0022,E0012,4,32,375639.66,70744.51,446384.17,35,1,2,0,0.0,0,1,0,0,1,56.9,Building & Contents,2024-06-09 19:30:26.100327028,2024-06-09 23:16:06.797706138,Completed,3.76,0
Q000131,20240603,2024-06-03 09:55:00,B0011,E0012,7,69,1298560.44,499429.13,1797989.57,29,4,7,0,0.0,0,0,0,0,0,57.2,Building & Contents,2024-06-03 23:26:19.151685712,2024-06-04 09:54:30.819415695,Completed,10.47,0
Q000132,20240625,2024-06-25 12:38:00,B0002,E0033,10,74,2307768.08,970052.8,3277820.88,58,4,5,2,17401.23,0,0,0,0,0,73.2,Building & Contents,2024-06-25 13:31:29.311593545,2024-06-25 17:17:32.700496082,Completed,3.77,0
Q000133,20240604,2024-06-04 16:32:00,B0006,E0055,11,25,329777.51,109393.64,439171.15,47,1,1,0,0.0,0,0,0,0,1,38.5,Building & Contents,2024-06-04 20:00:12.768615884,,Duplicate,,0
Q000134,20240618,2024-06-18 15:49:00,B0017,E0015,4,17,254304.35,75072.19,329376.54,47,1,2,1,4995.53,1,1,0,0,1,62.6,Building & Contents,2024-06-18 15:55:28.115508339,2024-06-18 22:03:24.255736225,Completed,6.13,0
Q000135,20240618,2024-06-18 10:39:00,B0021,E0003,9,78,2441671.78,719149.84,3160821.63,21,1,7,1,1757.64,0,0,0,0,0,71.4,Building Only,2024-06-18 12:20:26.421390202,2024-06-18 14:51:57.862440758,Completed,2.53,0
Q000136,20240609,2024-06-09 10:34:00,B0010,E0003,9,20,419283.59,85857.16,505140.75,42,1,1,1,5421.42,1,0,0,0,0,61.4,Building & Contents,2024-06-09 11:39:20.595456521,2024-06-09 15:09:05.445068376,Completed,3.5,0
Q000137,20240603,2024-06-03 11:39:00,B0025,E0023,6,97,1605578.26,186815.57,1792393.83,16,1,5,2,7145.83,0,1,0,0,1,82.4,Contents Only,2024-06-03 15:52:35.561643568,2024-06-03 20:56:44.993427448,Completed,5.07,0
Q000138,20240609,2024-06-09 11:11:00,B0030,E0012,3,31,402307.48,82366.24,484673.73,63,1,1,1,21224.17,0,1,0,0,1,63.5,Building & Contents,2024-06-09 11:17:30.259632531,2024-06-09 15:39:05.633578063,Completed,4.36,0
Q000139,20240608,2024-06-08 12:47:00,B0017,E0015,6,75,1171555.23,326851.85,1498407.07,55,4,2,1,3380.97,0,0,0,1,0,72.7,Building Only,2024-06-08 12:47:11.482246383,2024-06-08 18:52:09.792062639,Completed,6.08,0
Q000140,20240611,2024-06-11 17:41:00,B0026,E0023,10,53,3293755.63,1108497.51,4402253.14,9,1,7,0,0.0,0,0,1,0,1,69.0,Building & Contents,2024-06-11 21:09:46.196479260,2024-06-12 03:09:36.554540154,Completed,6.0,0
Q000141,20240615,2024-06-15 13:51:00,B0011,E0025,8,57,3044796.41,844566.75,3889363.16,53,1,2,1,30627.16,0,0,0,0,0,73.0,Building & Contents,2024-06-15 18:23:14.893462210,2024-06-16 04:47:06.823144547,Completed,10.4,0
Q000142,20240621,2024-06-21 09:42:00,B0017,E0032,4,55,3263184.3,1131000.47,4394184.76,25,1,4,0,0.0,0,0,0,0,0,71.4,Building & Contents,2024-06-21 10:10:04.348707609,2024-06-21 12:27:51.107564162,Completed,2.3,0
Q000143,20240628,2024-06-28 08:49:00,B0018,E0039,3,82,903694.93,401884.16,1305579.1,46,1,5,0,0.0,0,0,0,0,0,47.3,Building & Contents,2024-06-28 09:52:58.157978064,2024-06-28 13:17:43.202412587,Completed,3.41,0
Q000144,20240624,2024-06-24 16:08:00,B0031,E0025,13,16,395046.08,105681.21,500727.29,34,1,2,0,0.0,0,0,0,0,0,56.3,Building Only,2024-06-24 18:18:48.272030550,2024-06-24 21:10:04.806987276,Completed,2.85,0
Q000145,20240626,2024-06-26 13:57:00,B0036,E0050,9,37,307284.56,66606.0,373890.56,7,1,1,0,0.0,0,0,0,0,0,44.2,Building & Contents,2024-06-26 16:30:02.798314198,2024-06-26 22:40:13.569414763,Completed,6.17,0
Q000146,20240604,2024-06-04 14:01:00,B0017,E0020,4,44,671218.81,150340.39,821559.21,29,1,2,1,6805.57,1,0,1,0,1,60.3,Building Only,2024-06-04 19:11:15.675245503,2024-06-05 03:41:24.956040274,Completed,8.5,0
Q000147,20240624,2024-06-24 17:36:00,B0030,E0032,3,38,529754.83,152943.87,682698.7,24,1,2,1,9996.51,1,0,0,0,0,55.4,Contents Only,2024-06-25 07:17:34.736933645,2024-06-25 17:57:02.977929624,Completed,10.66,0
Q000148,20240628,2024-06-28 08:05:00,B0014,E0015,7,49,2093077.87,444834.89,2537912.76,7,1,6,0,0.0,0,0,1,0,1,65.7,Building & Contents,2024-06-28 09:51:59.571218329,2024-06-28 13:56:09.977726821,Completed,4.07,0
Q000149,20240622,2024-06-22 11:52:00,B0038,E0027,7,17,278102.05,79476.29,357578.34,37,1,1,0,0.0,0,0,0,0,0,48.1,Contents Only,2024-06-22 15:04:48.024822949,2024-06-22 15:41:19.048600769,Completed,0.61,0
Q000150,20240623,2024-06-23 17:27:00,B0008,E0038,9,49,1570765.43,411251.9,1982017.33,33,1,1,0,0.0,0,0,0,0,0,55.0,Building Only,2024-06-23 20:44:53.740148555,2024-06-23 22:20:41.058547022,Completed,1.6,0
Q000151,20240605,2024-06-05 13:09:00,B0029,E0020,1,37,623146.65,158931.36,782078.01,43,1,2,1,9625.63,0,0,0,0,0,58.9,Building & Contents,2024-06-05 20:08:49.650528282,2024-06-06 07:35:44.727581594,Completed,11.45,0
Q000152,20240625,2024-06-25 16:08:00,B0013,E0020,12,15,702997.56,134499.01,837496.56,45,1,2,0,0.0,0,0,0,0,0,45.2,Building & Contents,2024-06-25 17:29:47.381528199,2024-06-25 20:34:10.158589664,Completed,3.07,0
Q000153,20240618,2024-06-18 11:37:00,B0017,E0003,6,52,1555331.03,490516.21,2045847.25,56,1,3,0,0.0,0,1,0,0,1,65.0,Building & Contents,2024-06-18 11:46:31.640590985,2024-06-18 14:21:56.440224844,Completed,2.59,0
Q000154,20240606,2024-06-06 10:20:00,B0018,E0023,2,13,394560.21,115449.93,510010.14,24,3,1,0,0.0,0,0,0,1,0,45.7,Building & Contents,2024-06-06 11:39:21.400318153,2024-06-06 12:27:55.916332475,Completed,0.81,0
Q000155,20240627,2024-06-27 16:15:00,B0011,E0039,9,12,322483.43,75219.47,397702.9,26,1,2,0,0.0,0,0,0,0,0,36.2,Building & Contents,2024-06-28 02:30:15.956388570,2024-06-28 10:18:02.483035750,Completed,7.8,0
Q000156,20240605,2024-06-05 09:06:00,B0026,E0032,11,45,1520440.65,237518.99,1757959.63,22,1,6,0,0.0,0,0,1,0,1,72.1,Building & Contents,2024-06-05 09:25:17.900954937,2024-06-05 12:37:29.978707175,Completed,3.2,0
Q000157,20240609,2024-06-09 17:58:00,B0039,E0039,7,13,661097.02,161873.82,822970.83,52,3,1,1,6724.38,0,0,0,0,0,55.2,Building & Contents,2024-06-09 20:14:52.876852866,2024-06-09 21:02:20.182338763,Completed,0.79,1
Q000158,20240623,2024-06-23 13:36:00,B0042,E0027,7,10,476781.52,118984.0,595765.52,33,1,1,0,0.0,0,0,0,0,0,35.8,Building & Contents,2024-06-23 14:00:01.290503530,2024-06-23 15:10:53.373528068,Completed,1.18,0
Q000159,20240607,2024-06-07 09:24:00,B0008,E0055,7,88,2719065.27,702882.93,3421948.2,5,1,6,1,22678.57,1,0,0,1,0,66.7,Building Only,2024-06-07 13:57:29.556434968,2024-06-07 16:54:10.017033629,Completed,2.94,0
Q000160,20240629,2024-06-29 13:56:00,B0006,E0021,10,77,1281939.91,218461.02,1500400.93,64,1,4,0,0.0,0,0,0,0,0,60.0,Building & Contents,2024-06-29 16:19:40.614878023,,Abandoned,,0
Q000161,20240603,2024-06-03 10:12:00,B0018,E0020,1,16,231861.86,80742.8,312604.65,30,1,2,1,2620.93,0,1,0,1,1,66.5,Building Only,2024-06-03 10:15:53.816718817,2024-06-03 12:44:25.235286054,Completed,2.48,0
Q000162,20240611,2024-06-11 15:07:00,B0041,E0054,11,100,792065.5,286841.44,1078906.94,41,3,2,0,0.0,0,0,0,0,0,63.8,Building Only,2024-06-12 02:59:38.965679676,2024-06-12 05:31:06.589466077,Completed,2.52,0
Q000163,20240623,2024-06-23 11:29:00,B0034,E0015,3,29,306238.96,101722.09,407961.05,37,1,2,0,0.0,0,0,0,0,0,42.4,Building Only,2024-06-23 18:51:48.850735335,2024-06-23 20:49:39.394029621,Completed,1.96,0
Q000164,20240603,2024-06-03 13:04:00,B0017,E0021,5,81,1917249.29,835011.86,2752261.14,37,1,2,0,0.0,0,0,0,0,0,56.6,Building & Contents,2024-06-03 17:16:03.366739608,2024-06-03 23:59:23.235420635,Completed,6.72,0
Q000165,20240611,2024-06-11 11:07:00,B0041,E0055,10,43,589830.66,126165.85,715996.52,11,2,3,1,6657.38,0,0,0,0,0,67.1,Building & Contents,2024-06-11 13:59:00.530929293,2024-06-11 19:52:19.287345612,Completed,5.89,0
Q000166,20240610,2024-06-10 08:03:00,B0038,E0054,9,100,1113136.25,178871.83,1292008.07,13,3,5,0,0.0,0,0,1,0,1,67.6,Building Only,2024-06-10 17:25:27.840234489,2024-06-10 23:41:30.893324038,Completed,6.27,0
Q000167,20240620,2024-06-20 17:54:00,B0018,E0025,1,97,498759.41,188962.21,687721.62,56,5,7,2,33766.58,1,0,1,0,1,74.3,Building & Contents,2024-06-20 20:29:01.280317768,2024-06-21 01:34:41.894335093,Completed,5.09,0
Q000168,20240626,2024-06-26 17:11:00,B0041,E0025,10,102,1763562.93,239139.12,2002702.06,16,1,1,0,0.0,0,0,0,0,0,56.4,Contents Only,2024-06-26 19:55:35.923986871,2024-06-26 20:41:09.685696970,Completed,0.76,0
Q000169,20240605,2024-06-05 13:39:00,B0036,E0050,7,10,425807.43,139921.57,565729.0,54,1,1,0,0.0,0,0,0,0,0,41.2,Building & Contents,2024-06-05 14:28:43.130623764,2024-06-05 15:28:38.840590926,Completed,1.0,0
Q000170,20240625,2024-06-25 09:51:00,B0033,E0023,3,1,324163.44,94644.6,418808.04,63,1,2,0,0.0,0,0,0,0,0,44.2,Building Only,2024-06-25 10:53:38.833155506,2024-06-25 15:10:27.862072301,Completed,4.28,0
Q000171,20240620,2024-06-20 17:00:00,B0035,E0001,2,32,351290.25,82926.61,434216.85,0,1,2,0,0.0,0,0,0,0,0,40.2,Contents Only,2024-06-20 19:59:08.675907892,2024-06-21 00:38:57.890036225,Completed,4.66,1
Q000172,20240608,2024-06-08 17:10:00,B0041,E0015,11,7,352877.76,55257.18,408134.95,56,1,2,0,0.0,0,0,1,0,1,56.6,Building & Contents,2024-06-08 18:05:05.107686825,2024-06-08 19:48:17.527797198,Completed,1.72,0
Q000173,20240615,2024-06-15 11:44:00,B0034,E0055,3,87,4944119.83,766773.05,5710892.88,54,1,5,0,0.0,0,0,0,0,0,71.5,Building & Contents,2024-06-16 01:39:43.072809068,2024-06-16 05:20:23.493242732,Completed,3.68,0
Q000174,20240605,2024-06-05 17:24:00,B0030,E0052,2,4,477213.15,126006.5,603219.65,63,1,1,0,0.0,0,0,0,0,0,34.6,Building & Contents,2024-06-06 05:45:43.077370924,2024-06-06 08:03:15.212563495,Completed,2.29,0
Q000175,20240608,2024-06-08 12:09:00,B0022,E0052,5,51,563718.64,179372.59,743091.23,57,2,5,0,0.0,0,0,1,0,1,64.5,Building & Contents,2024-06-08 16:33:45.168771830,2024-06-08 22:54:25.757508737,Completed,6.34,0
Q000176,20240615,2024-06-15 11:45:00,B0041,E0038,10,20,531332.34,132051.9,663384.25,33,1,1,1,4672.08,1,0,0,0,0,53.4,Building & Contents,2024-06-15 18:42:43.900109769,2024-06-16 02:35:59.913964379,Completed,7.89,0
Q000177,20240620,2024-06-20 17:08:00,B0015,E0019,2,62,1096570.87,289308.74,1385879.61,4,1,4,0,0.0,0,0,0,0,0,68.3,Building & Contents,2024-06-20 18:56:21.271167969,2024-06-20 22:17:18.806687052,Completed,3.35,0
Q000178,20240610,2024-06-10 12:13:00,B0038,E0032,8,22,597450.21,178625.62,776075.83,9,1,2,0,0.0,0,0,0,0,0,44.4,Building Only,2024-06-10 14:41:43.130539027,2024-06-10 18:22:16.490241016,Completed,3.68,0
Q000179,20240622,2024-06-22 11:03:00,B0014,E0055,8,54,704293.56,79247.74,783541.3,46,2,3,0,0.0,0,0,0,0,1,52.8,Building & Contents,2024-06-22 12:24:33.497175116,2024-06-22 16:10:17.942678821,Completed,3.76,0
Q000180,20240626,2024-06-26 14:33:00,B0012,E0032,9,62,1506692.66,516040.81,2022733.47,23,3,5,0,0.0,0,0,0,0,0,78.7,Building & Contents,2024-06-27 00:38:48.418758894,2024-06-27 03:25:59.871160898,Completed,2.79,0
Q000181,20240604,2024-06-04 15:45:00,B0012,E0019,8,24,276079.52,43174.0,319253.52,2,1,1,0,0.0,0,0,0,0,0,40.0,Contents Only,2024-06-05 02:13:12.808724192,2024-06-05 11:15:30.293036070,Completed,9.04,0
Q000182,20240614,2024-06-14 11:29:00,B0039,E0020,7,86,1233972.26,468713.6,1702685.86,37,3,2,0,0.0,0,0,0,0,0,53.0,Building & Contents,2024-06-14 13:32:34.267081088,2024-06-14 20:35:52.987690677,Completed,7.06,0
Q000183,20240601,2024-06-01 14:28:00,B0034,E0020,2,30,323075.86,105491.41,428567.28,57,1,2,0,0.0,0,0,0,0,0,41.4,Building & Contents,2024-06-01 21:34:16.690677617,2024-06-01 23:37:29.481202074,Completed,2.05,0
Q000184,20240607,2024-06-07 16:10:00,B0014,E0054,9,49,1106213.04,284385.82,1390598.87,58,1,7,2,9602.06,1,0,0,0,1,64.3,Building & Contents,2024-06-07 16:57:05.210624051,2024-06-07 23:09:18.344037365,Completed,6.2,1
Q000185,20240612,2024-06-12 17:22:00,B0010,E0001,9,98,1230840.38,299411.42,1530251.8,28,1,4,1,4267.01,1,0,0,1,0,61.4,Building & Contents,2024-06-12 18:53:10.681713545,2024-06-12 21:13:52.162210474,Completed,2.34,0
Q000186,20240613,2024-06-13 17:29:00,B0034,E0039,2,8,319661.49,54981.58,374643.07,48,2,1,0,0.0,0,0,0,0,0,39.8,Building & Contents,2024-06-13 23:36:55.406938067,2024-06-14 14:23:34.357555186,Completed,14.78,0
Q000187,20240609,2024-06-09 16:36:00,B0008,E0026,7,16,249802.78,58731.29,308534.07,38,1,2,0,0.0,0,0,0,0,0,54.0,Building & Contents,2024-06-09 17:20:04.099691722,2024-06-09 20:12:58.758562972,Completed,2.88,0
Q000188,20240607,2024-06-07 08:52:00,B0040,E0020,14,99,3395148.77,1230207.29,4625356.07,42,2,4,0,0.0,0,1,0,0,1,77.2,Building & Contents,2024-06-07 11:18:43.564646558,2024-06-07 17:36:48.785145026,Completed,6.3,0
Q000189,20240604,2024-06-04 11:48:00,B0008,E0015,9,80,1105620.1,159298.44,1264918.55,44,4,3,0,0.0,0,0,0,0,0,63.8,Building Only,2024-06-04 13:25:48.580163737,2024-06-04 14:05:56.835612369,Completed,0.67,0
Q000190,20240622,2024-06-22 08:49:00,B0030,E0054,2,58,2190199.08,263322.87,2453521.95,2,1,2,0,0.0,0,0,0,0,0,72.1,Building & Contents,2024-06-22 08:52:36.903465978,2024-06-22 19:15:00.874431422,Completed,10.37,1
Q000191,20240622,2024-06-22 15:35:00,B0012,E0023,9,68,1913381.9,537693.5,2451075.4,42,4,5,0,0.0,0,0,0,0,0,61.3,Building & Contents,2024-06-23 05:31:35.914351133,2024-06-23 08:50:22.298108102,Completed,3.31,0
Q000192,20240630,2024-06-30 15:45:00,B0030,E0055,2,13,354533.17,86422.25,440955.42,28,1,2,0,0.0,0,0,0,0,0,34.1,Building Only,2024-06-30 16:29:53.004349214,2024-07-01 02:12:11.908409217,Completed,9.71,0
Q000193,20240609,2024-06-09 11:26:00,B0040,E0026,14,28,213373.64,72994.54,286368.18,21,1,2,0,0.0,0,0,0,0,0,38.4,Building Only,2024-06-09 15:53:32.322091087,2024-06-09 22:21:42.105677470,Completed,6.47,0
Q000194,20240619,2024-06-19 15:49:00,B0037,E0055,1,98,1994242.31,594898.53,2589140.84,19,2,5,0,0.0,0,0,0,1,0,43.9,Building & Contents,2024-06-19 22:16:47.294265154,2024-06-19 23:33:15.227897289,Completed,1.27,0
Q000195,20240603,2024-06-03 14:56:00,B0030,E0032,1,50,784544.93,198982.69,983527.62,25,1,3,0,0.0,0,0,0,0,0,43.0,Building & Contents,2024-06-03 15:40:10.587267408,2024-06-03 18:54:19.134630324,Completed,3.24,0
Q000196,20240608,2024-06-08 15:02:00,B0025,E0020,5,66,1030857.64,309464.59,1340322.22,14,1,3,0,0.0,0,0,0,0,0,60.5,Building & Contents,2024-06-08 16:31:23.192347169,2024-06-08 21:53:02.632337619,Completed,5.36,0
Q000197,20240613,2024-06-13 14:53:00,B0020,E0043,3,27,283724.94,76579.82,360304.76,18,1,1,0,0.0,0,0,0,0,0,33.6,Building & Contents,2024-06-13 14:55:09.376528515,2024-06-13 18:58:47.941343821,Completed,4.06,0
Q000198,20240625,2024-06-25 12:34:00,B0034,E0020,3,64,2809916.46,710005.21,3519921.67,59,1,4,1,2295.81,0,0,1,1,1,88.7,Building & Contents,2024-06-25 17:45:59.709743924,2024-06-26 00:07:32.526044918,Completed,6.36,0
Q000199,20240630,2024-06-30 10:51:00,B0035,E0050,2,15,503148.16,137378.63,640526.79,3,2,1,1,5757.46,0,0,0,0,0,48.5,Building & Contents,2024-06-30 13:36:26.519227346,2024-06-30 22:48:22.499575185,Completed,9.2,0
Q000200,20240611,2024-06-11 13:00:00,B0030,E0033,1,48,1121284.72,442949.8,1564234.52,55,1,3,0,0.0,0,0,0,0,0,64.2,Building & Contents,2024-06-11 17:25:59.243874899,2024-06-11 19:03:27.358736921,Completed,1.62,0
Q000201,20240626,2024-06-26 10:02:00,B0022,E0020,5,9,510113.63,106378.98,616492.61,15,1,1,1,3711.27,0,0,0,0,0,54.2,Building & Contents,2024-06-26 10:16:44.760309667,2024-06-26 12:48:53.449093191,Completed,2.54,0
Q000202,20240603,2024-06-03 11:43:00,B0034,E0031,1,31,675095.44,135151.22,810246.66,23,1,2,0,0.0,0,0,0,0,0,47.7,Building & Contents,2024-06-03 15:50:06.620456797,2024-06-03 18:06:14.707467490,Completed,2.27,0
Q000203,20240609,2024-06-09 09:45:00,B0017,E0025,6,7,325796.13,59625.21,385421.34,1,1,2,1,13917.35,0,0,1,0,1,45.8,Building & Contents,2024-06-09 12:54:07.614423997,2024-06-09 15:30:59.628469761,Completed,2.61,0
Q000204,20240605,2024-06-05 16:41:00,B0014,E0003,9,38,636176.38,151640.45,787816.83,39,1,2,0,0.0,0,0,0,0,0,52.3,Building & Contents,2024-06-05 21:03:28.603840768,2024-06-06 03:46:28.517033700,Completed,6.72,0
Q000205,20240617,2024-06-17 17:04:00,B0003,E0055,9,76,755274.19,226197.24,981471.43,55,5,5,0,0.0,0,0,0,0,0,55.0,Building & Contents,2024-06-18 00:42:08.175260869,2024-06-18 03:26:42.883279775,Completed,2.74,0
Q000206,20240612,2024-06-12 14:47:00,B0011,E0012,9,61,2808299.56,1100689.38,3908988.95,13,1,4,0,0.0,0,0,0,0,0,70.2,Building Only,2024-06-12 21:15:43.178671788,,Duplicate,,0
Q000207,20240607,2024-06-07 09:08:00,B0042,E0027,9,69,1658978.14,605162.5,2264140.64,24,5,5,1,4176.33,1,0,0,0,0,61.7,Building Only,2024-06-07 09:36:13.399922437,2024-06-07 11:07:41.838031115,Completed,1.52,0
Q000208,20240626,2024-06-26 12:14:00,B0030,E0039,1,27,705339.73,186474.14,891813.87,14,1,2,1,24110.7,1,0,0,0,0,53.0,Building & Contents,2024-06-26 12:54:10.362439098,2024-06-26 16:36:25.291325271,Completed,3.7,0
Q000209,20240626,2024-06-26 09:35:00,B0018,E0039,1,2,429755.46,82166.04,511921.49,0,1,2,0,0.0,0,0,0,0,0,42.4,Contents Only,2024-06-26 10:03:27.229920298,2024-06-26 13:17:00.635540723,Completed,3.23,0
Q000210,20240607,2024-06-07 16:27:00,B0041,E0020,11,28,268804.79,82030.11,350834.91,22,1,1,0,0.0,0,1,0,0,1,42.5,Building & Contents,2024-06-08 00:13:18.838029205,2024-06-08 03:58:20.141585090,Completed,3.75,1
Q000211,20240609,2024-06-09 15:52:00,B0005,E0038,11,57,2091227.18,912243.14,3003470.32,27,1,5,1,4213.97,0,0,0,0,0,68.9,Building & Contents,2024-06-09 17:48:44.908013348,2024-06-09 19:35:52.703761426,Completed,1.79,0
Q000212,20240624,2024-06-24 10:10:00,B0017,E0019,4,62,1329743.02,520052.58,1849795.6,53,3,2,2,69888.52,1,0,0,1,0,93.7,Building & Contents,2024-06-25 02:13:42.287466283,2024-06-25 04:38:19.700079736,Completed,2.41,0
Q000213,20240619,2024-06-19 14:15:00,B0020,E0027,1,15,465672.62,135382.39,601055.01,11,1,2,0,0.0,0,1,0,0,1,45.4,Building & Contents,2024-06-19 15:21:19.298127255,2024-06-19 20:39:00.516369879,Completed,5.29,0
Q000214,20240603,2024-06-03 14:40:00,B0014,E0020,7,99,2828313.4,574550.8,3402864.2,57,1,2,1,18213.47,0,0,0,0,0,72.2,Building & Contents,2024-06-03 16:04:45.254142867,2024-06-03 20:01:26.554605856,Completed,3.94,1
Q000215,20240615,2024-06-15 09:05:00,B0036,E0038,9,40,542055.03,108548.18,650603.21,47,1,1,1,18756.61,1,0,1,0,1,61.7,Building & Contents,2024-06-15 10:36:04.149594013,2024-06-15 11:33:54.939571102,Completed,0.96,0
