ReviewID,QuoteID,QuotingAgentID,ReviewerID,ReviewDate,ReviewSequence,ErrorFound,ErrorCategoryID,ErrorSeverity,ReworkRequired,ErrorResolved,ReworkDurationHours,FirstTimeRight
REV000353,Q015926,E0032,E0006,2025-03-23,1,False,,,False,True,,True
REV000354,Q006834,E0032,E0029,2024-10-04,1,False,,,False,True,,True
REV000355,Q019094,E0019,E0018,2025-05-19,1,False,,,False,True,,True
REV000356,Q012307,E0015,E0029,2025-01-18,1,False,,,False,True,,True
REV000357,Q016461,E0027,E0053,2025-04-12,1,False,,,False,True,,True
REV000358,Q034861,E0023,E0051,2026-02-16,1,False,,,False,True,,True
REV000359,Q019238,E0001,E0013,2025-05-21,1,False,,,False,True,,True
REV000360,Q029789,E0012,E0042,2025-11-01,1,False,,,False,True,,True
REV000361,Q003094,E0019,E0005,2024-08-14,1,True,ERR04,Low,False,True,,False
REV000362,Q032601,E0003,E0005,2026-01-05,1,False,,,False,True,,True
REV000363,Q006729,E0032,E0006,2024-10-15,1,False,,,False,True,,True
REV000364,Q031261,E0039,E0018,2025-12-14,1,False,,,False,True,,True
REV000365,Q016308,E0020,E0045,2025-03-20,1,True,ERR11,Critical,True,True,1.23,False
REV000366,Q016308,E0020,E0045,2025-03-20,2,False,,,False,True,,False
REV000367,Q011953,E0039,E0006,2025-01-21,1,False,,,False,True,,True
REV000368,Q018632,E0031,E0035,2025-05-24,1,False,,,False,True,,True
REV000369,Q011490,E0003,E0005,2025-01-21,1,False,,,False,True,,True
REV000370,Q038183,E0027,E0051,2026-04-08,1,False,,,False,True,,True
REV000371,Q027336,E0019,E0053,2025-10-29,1,False,,,False,True,,True
REV000372,Q016980,E0015,E0030,2025-04-12,1,False,,,False,True,,True
REV000373,Q002262,E0038,E0005,2024-08-03,1,True,ERR04,Low,False,True,,False
REV000374,Q020200,E0021,E0037,2025-06-18,1,False,,,False,True,,True
REV000375,Q001498,E0032,E0035,2024-07-30,1,True,ERR09,High,True,True,0.76,False
REV000376,Q001498,E0032,E0035,2024-07-30,2,False,,,False,True,,False
REV000377,Q017023,E0054,E0030,2025-04-04,1,True,ERR08,Medium,True,True,10.43,False
REV000378,Q017023,E0054,E0030,2025-04-04,2,False,,,False,True,,False
REV000379,Q007855,E0033,E0028,2024-11-10,1,False,,,False,True,,True
REV000380,Q000528,E0016,E0035,2024-06-16,1,False,,,False,True,,True
REV000381,Q039059,E0003,E0042,2026-04-21,1,False,,,False,True,,True
REV000382,Q027014,E0003,E0006,2025-10-31,1,False,,,False,True,,True
REV000383,Q036619,E0020,E0045,2026-03-07,1,False,,,False,True,,True
REV000384,Q015208,E0055,E0030,2025-03-08,1,False,,,False,True,,True
REV000385,Q034191,E0016,E0028,2026-02-18,1,True,ERR01,Critical,True,True,0.38,False
REV000386,Q034191,E0016,E0028,2026-02-18,2,False,,,False,True,,False
REV000387,Q034577,E0016,E0006,2026-02-11,1,False,,,False,True,,True
REV000388,Q006818,E0026,E0005,2024-10-14,1,False,,,False,True,,True
REV000389,Q026860,E0015,E0037,2025-10-29,1,False,,,False,True,,True
REV000390,Q015713,E0054,E0005,2025-03-30,1,False,,,False,True,,True
REV000391,Q012922,E0031,E0018,2025-02-06,1,False,,,False,True,,True
REV000392,Q037735,E0025,E0029,2026-03-10,1,False,,,False,True,,True
REV000393,Q012516,E0032,E0006,2025-01-30,1,False,,,False,True,,True
REV000394,Q032081,E0020,E0030,2025-12-10,1,False,,,False,True,,True
REV000395,Q018611,E0015,E0028,2025-05-06,1,False,,,False,True,,True
REV000396,Q016110,E0054,E0042,2025-03-19,1,True,ERR14,Critical,True,True,3.66,False
REV000397,Q016110,E0054,E0042,2025-03-19,2,True,ERR14,Critical,True,True,2.74,False
REV000398,Q011940,E0021,E0018,2025-01-02,1,False,,,False,True,,True
REV000399,Q037430,E0001,E0030,2026-03-19,1,False,,,False,True,,True
REV000400,Q006264,E0027,E0028,2024-10-20,1,True,ERR07,Medium,True,True,2.73,False
REV000401,Q006264,E0027,E0028,2024-10-20,2,False,,,False,True,,False
REV000402,Q008845,E0039,E0030,2024-11-13,1,False,,,False,True,,True
REV000403,Q003398,E0033,E0013,2024-08-12,1,False,,,False,True,,True
REV000404,Q039623,E0039,E0037,2026-04-08,1,False,,,False,True,,True
REV000405,Q011748,E0043,E0053,2025-01-17,1,True,ERR05,High,True,True,3.65,False
REV000406,Q011748,E0043,E0053,2025-01-17,2,False,,,False,True,,False
REV000407,Q006236,E0033,E0028,2024-10-15,1,False,,,False,True,,True
REV000408,Q021076,E0031,E0053,2025-06-23,1,False,,,False,True,,True
REV000409,Q022817,E0054,E0042,2025-08-29,1,False,,,False,True,,True
REV000410,Q033453,E0043,E0051,2026-01-09,1,True,ERR10,Low,False,True,,False
REV000411,Q028779,E0020,E0042,2025-11-11,1,False,,,False,True,,True
REV000412,Q019128,E0001,E0035,2025-05-07,1,False,,,False,True,,True
REV000413,Q000653,E0015,E0051,2024-06-06,1,False,,,False,True,,True
REV000414,Q000150,E0038,E0018,2024-06-23,1,False,,,False,True,,True
REV000415,Q007958,E0027,E0035,2024-11-15,1,False,,,False,True,,True
REV000416,Q017125,E0054,E0013,2025-04-15,1,True,ERR12,Critical,True,True,3.34,False
REV000417,Q017125,E0054,E0013,2025-04-15,2,False,,,False,True,,False
REV000418,Q032644,E0043,E0006,2026-01-03,1,False,,,False,True,,True
REV000419,Q021157,E0026,E0035,2025-06-22,1,False,,,False,True,,True
REV000420,Q012881,E0015,E0028,2025-02-10,1,False,,,False,True,,True
REV000421,Q006136,E0033,E0051,2024-10-15,1,False,,,False,True,,True
REV000422,Q011374,E0025,E0042,2025-01-07,1,False,,,False,True,,True
REV000423,Q038493,E0001,E0045,2026-04-03,1,False,,,False,True,,True
REV000424,Q026555,E0019,E0018,2025-10-12,1,False,,,False,True,,True
REV000425,Q039467,E0033,E0042,2026-04-09,1,False,,,False,True,,True
REV000426,Q005951,E0003,E0037,2024-10-07,1,False,,,False,True,,True
REV000427,Q025574,E0016,E0053,2025-09-20,1,False,,,False,True,,True
REV000428,Q025332,E0032,E0006,2025-09-14,1,False,,,False,True,,True
REV000429,Q019747,E0020,E0005,2025-05-01,1,False,,,False,True,,True
REV000430,Q039325,E0020,E0013,2026-04-21,1,False,,,False,True,,True
REV000431,Q003390,E0020,E0018,2024-08-09,1,False,,,False,True,,True
REV000432,Q015436,E0054,E0037,2025-03-05,1,False,,,False,True,,True
REV000433,Q023599,E0055,E0030,2025-08-28,1,False,,,False,True,,True
REV000434,Q002515,E0015,E0051,2024-08-30,1,False,,,False,True,,True
REV000435,Q039996,E0027,E0018,2026-05-18,1,False,,,False,True,,True
REV000436,Q019836,E0039,E0006,2025-05-16,1,False,,,False,True,,True
REV000437,Q014969,E0019,E0051,2025-03-15,1,True,ERR03,Low,False,True,,False
REV000438,Q027997,E0033,E0018,2025-11-13,1,False,,,False,True,,True
REV000439,Q003137,E0052,E0006,2024-08-11,1,False,,,False,True,,True
REV000440,Q019389,E0020,E0006,2025-05-15,1,False,,,False,True,,True
REV000441,Q017643,E0021,E0035,2025-04-24,1,False,,,False,True,,True
REV000442,Q035429,E0031,E0028,2026-02-26,1,False,,,False,True,,True
REV000443,Q038428,E0012,E0053,2026-04-08,1,False,,,False,True,,True
REV000444,Q002386,E0003,E0006,2024-08-11,1,True,ERR02,Critical,True,True,2.19,False
REV000445,Q002386,E0003,E0006,2024-08-11,2,False,,,False,True,,False
REV000446,Q008429,E0020,E0018,2024-11-06,1,True,ERR12,Medium,True,True,1.6,False
REV000447,Q008429,E0020,E0018,2024-11-07,2,False,,,False,True,,False
REV000448,Q009301,E0012,E0051,2024-12-18,1,False,,,False,True,,True
REV000449,Q000340,E0033,E0045,2024-06-22,1,False,,,False,True,,True
REV000450,Q034265,E0027,E0037,2026-02-24,1,False,,,False,True,,True
REV000451,Q038368,E0026,E0029,2026-04-07,1,True,ERR08,High,True,True,3.28,False
REV000452,Q038368,E0026,E0029,2026-04-07,2,False,,,False,True,,False
REV000453,Q022035,E0031,E0029,2025-07-29,1,False,,,False,True,,True
REV000454,Q000243,E0052,E0053,2024-06-14,1,False,,,False,True,,True
REV000455,Q005233,E0038,E0037,2024-10-10,1,False,,,False,True,,True
REV000456,Q025698,E0015,E0045,2025-09-19,1,False,,,False,True,,True
REV000457,Q010040,E0032,E0029,2024-12-06,1,False,,,False,True,,True
REV000458,Q019377,E0038,E0030,2025-05-04,1,True,ERR15,Low,False,True,,False
REV000459,Q002053,E0032,E0045,2024-07-16,1,False,,,False,True,,True
REV000460,Q021521,E0055,E0018,2025-07-31,1,False,,,False,True,,True
REV000461,Q031638,E0023,E0018,2025-12-10,1,False,,,False,True,,True
REV000462,Q032510,E0038,E0051,2026-01-24,1,False,,,False,True,,True
REV000463,Q019741,E0001,E0042,2025-05-01,1,False,,,False,True,,True
REV000464,Q006218,E0015,E0029,2024-10-10,1,False,,,False,True,,True
REV000465,Q018520,E0012,E0005,2025-05-06,1,False,,,False,True,,True
REV000466,Q026995,E0016,E0051,2025-10-10,1,False,,,False,True,,True
REV000467,Q007014,E0031,E0051,2024-11-11,1,False,,,False,True,,True
REV000468,Q024490,E0015,E0053,2025-09-09,1,False,,,False,True,,True
REV000469,Q022469,E0016,E0029,2025-07-27,1,False,,,False,True,,True
REV000470,Q038186,E0054,E0045,2026-04-25,1,False,,,False,True,,True
REV000471,Q038585,E0031,E0028,2026-04-09,1,False,,,False,True,,True
REV000472,Q001190,E0021,E0035,2024-06-06,1,False,,,False,True,,True
REV000473,Q038491,E0003,E0006,2026-04-12,1,False,,,False,True,,True
REV000474,Q029767,E0027,E0005,2025-11-13,1,False,,,False,True,,True
REV000475,Q014595,E0039,E0051,2025-03-27,1,False,,,False,True,,True
REV000476,Q014853,E0015,E0013,2025-03-04,1,False,,,False,True,,True
REV000477,Q034702,E0015,E0037,2026-02-08,1,False,,,False,True,,True
REV000478,Q018922,E0020,E0035,2025-05-23,1,True,ERR13,High,True,True,2.52,False
REV000479,Q018922,E0020,E0035,2025-05-24,2,False,,,False,True,,False
REV000480,Q033665,E0027,E0042,2026-01-15,1,True,ERR15,Low,False,True,,False
REV000481,Q041785,E0020,E0013,2026-05-03,1,False,,,False,True,,True
REV000482,Q024251,E0055,E0053,2025-09-29,1,False,,,False,True,,True
REV000483,Q003510,E0038,E0013,2024-09-20,1,True,ERR11,Critical,True,True,5.43,False
REV000484,Q003510,E0038,E0013,2024-09-21,2,False,,,False,True,,False
REV000485,Q008547,E0015,E0037,2024-11-02,1,False,,,False,True,,True
REV000486,Q010285,E0033,E0005,2024-12-09,1,False,,,False,True,,True
REV000487,Q022134,E0025,E0053,2025-07-15,1,False,,,False,True,,True
REV000488,Q007728,E0032,E0013,2024-11-24,1,False,,,False,True,,True
REV000489,Q037191,E0031,E0005,2026-03-18,1,False,,,False,True,,True
REV000490,Q005618,E0039,E0018,2024-10-19,1,False,,,False,True,,True
REV000491,Q010926,E0015,E0013,2024-12-10,1,False,,,False,True,,True
REV000492,Q036856,E0023,E0005,2026-03-03,1,False,,,False,True,,True
REV000493,Q031425,E0019,E0045,2025-12-30,1,False,,,False,True,,True
REV000494,Q037821,E0021,E0018,2026-03-07,1,False,,,False,True,,True
REV000495,Q010429,E0019,E0028,2024-12-04,1,False,,,False,True,,True
REV000496,Q026600,E0050,E0042,2025-10-29,1,False,,,False,True,,True
REV000497,Q023108,E0027,E0018,2025-08-24,1,True,ERR02,High,True,True,2.73,False
REV000498,Q023108,E0027,E0018,2025-08-24,2,False,,,False,True,,False
REV000499,Q014890,E0025,E0018,2025-03-15,1,False,,,False,True,,True
REV000500,Q011248,E0032,E0037,2025-01-26,1,False,,,False,True,,True
REV000501,Q038331,E0012,E0006,2026-04-10,1,False,,,False,True,,True
REV000502,Q027687,E0032,E0042,2025-10-22,1,False,,,False,True,,True
REV000503,Q019390,E0020,E0029,2025-05-13,1,True,ERR10,Medium,True,True,3.91,False
REV000504,Q019390,E0020,E0029,2025-05-13,2,False,,,False,True,,False
REV000505,Q004857,E0023,E0042,2024-09-27,1,True,ERR03,Medium,True,True,3.37,False
REV000506,Q004857,E0023,E0042,2024-09-28,2,False,,,False,True,,False
REV000507,Q011924,E0016,E0005,2025-01-11,1,True,ERR11,Critical,True,True,0.66,False
REV000508,Q011924,E0016,E0005,2025-01-11,2,False,,,False,True,,False
REV000509,Q002405,E0012,E0037,2024-08-01,1,False,,,False,True,,True
REV000510,Q008348,E0027,E0030,2024-11-27,1,True,ERR01,Medium,True,True,8.11,False
REV000511,Q008348,E0027,E0030,2024-11-27,2,False,,,False,True,,False
REV000512,Q008109,E0055,E0030,2024-11-30,1,False,,,False,True,,True
REV000513,Q004060,E0055,E0030,2024-09-24,1,False,,,False,True,,True
REV000514,Q025639,E0055,E0006,2025-09-26,1,False,,,False,True,,True
REV000515,Q019102,E0003,E0029,2025-05-13,1,False,,,False,True,,True
REV000516,Q037543,E0052,E0028,2026-03-05,1,False,,,False,True,,True
REV000517,Q026415,E0020,E0028,2025-10-13,1,True,ERR04,Low,False,True,,False
REV000518,Q030171,E0055,E0045,2025-11-21,1,False,,,False,True,,True
REV000519,Q003193,E0054,E0028,2024-08-20,1,False,,,False,True,,True
REV000520,Q020178,E0039,E0028,2025-06-08,1,False,,,False,True,,True
REV000521,Q039597,E0027,E0051,2026-04-16,1,False,,,False,True,,True
REV000522,Q027224,E0015,E0018,2025-10-10,1,False,,,False,True,,True
REV000523,Q019571,E0019,E0029,2025-05-01,1,False,,,False,True,,True
REV000524,Q031656,E0033,E0045,2025-12-22,1,False,,,False,True,,True
REV000525,Q016915,E0003,E0006,2025-04-21,1,True,ERR02,Critical,True,True,1.73,False
REV000526,Q016915,E0003,E0006,2025-04-21,2,False,,,False,True,,False
REV000527,Q020925,E0012,E0030,2025-06-28,1,False,,,False,True,,True
REV000528,Q001160,E0043,E0018,2024-06-03,1,False,,,False,True,,True
REV000529,Q007374,E0025,E0006,2024-11-23,1,False,,,False,True,,True
REV000530,Q003059,E0021,E0051,2024-08-05,1,False,,,False,True,,True
REV000531,Q037297,E0054,E0006,2026-03-30,1,False,,,False,True,,True
REV000532,Q007196,E0023,E0005,2024-11-27,1,False,,,False,True,,True
REV000533,Q015440,E0001,E0030,2025-03-16,1,False,,,False,True,,True
REV000534,Q035487,E0020,E0035,2026-02-27,1,False,,,False,True,,True
REV000535,Q023055,E0038,E0030,2025-08-02,1,False,,,False,True,,True
REV000536,Q002707,E0012,E0013,2024-08-08,1,False,,,False,True,,True
REV000537,Q020638,E0001,E0045,2025-06-17,1,True,ERR12,High,True,True,1.04,False
REV000538,Q020638,E0001,E0045,2025-06-18,2,False,,,False,True,,False
REV000539,Q013425,E0032,E0030,2025-02-09,1,False,,,False,True,,True
REV000540,Q018010,E0052,E0013,2025-04-20,1,False,,,False,True,,True
REV000541,Q000433,E0039,E0035,2024-06-09,1,False,,,False,True,,True
REV000542,Q031086,E0039,E0042,2025-12-16,1,True,ERR03,Low,False,True,,False
REV000543,Q035314,E0039,E0045,2026-02-28,1,False,,,False,True,,True
REV000544,Q001331,E0016,E0042,2024-07-22,1,False,,,False,True,,True
REV000545,Q004593,E0019,E0028,2024-09-21,1,False,,,False,True,,True
REV000546,Q026955,E0015,E0006,2025-10-14,1,False,,,False,True,,True
REV000547,Q015547,E0023,E0006,2025-03-18,1,False,,,False,True,,True
REV000548,Q023848,E0025,E0042,2025-08-30,1,False,,,False,True,,True
REV000549,Q026230,E0054,E0051,2025-10-20,1,False,,,False,True,,True
REV000550,Q025113,E0015,E0037,2025-09-13,1,False,,,False,True,,True
REV000551,Q021765,E0025,E0045,2025-07-21,1,False,,,False,True,,True
REV000552,Q006181,E0038,E0006,2024-10-08,1,False,,,False,True,,True
REV000553,Q004373,E0038,E0045,2024-09-11,1,False,,,False,True,,True
REV000554,Q017419,E0003,E0013,2025-04-06,1,False,,,False,True,,True
REV000555,Q028434,E0025,E0042,2025-11-26,1,False,,,False,True,,True
REV000556,Q035029,E0015,E0013,2026-02-09,1,False,,,False,True,,True
REV000557,Q012857,E0026,E0035,2025-02-15,1,True,ERR09,Medium,True,True,5.53,False
REV000558,Q012857,E0026,E0035,2025-02-16,2,False,,,False,True,,False
REV000559,Q013441,E0054,E0005,2025-02-09,1,False,,,False,True,,True
REV000560,Q024958,E0055,E0029,2025-09-29,1,False,,,False,True,,True
REV000561,Q012240,E0039,E0028,2025-01-12,1,True,ERR14,Critical,True,True,4.95,False
REV000562,Q012240,E0039,E0028,2025-01-12,2,False,,,False,True,,False
REV000563,Q019382,E0054,E0013,2025-05-16,1,False,,,False,True,,True
REV000564,Q023227,E0016,E0045,2025-08-06,1,True,ERR05,Critical,True,True,1.81,False
REV000565,Q023227,E0016,E0045,2025-08-06,2,False,,,False,True,,False
REV000566,Q005866,E0043,E0005,2024-10-13,1,False,,,False,True,,True
REV000567,Q030131,E0038,E0037,2025-11-24,1,False,,,False,True,,True
REV000568,Q020587,E0020,E0051,2025-06-18,1,False,,,False,True,,True
REV000569,Q001877,E0038,E0053,2024-07-07,1,False,,,False,True,,True
REV000570,Q004137,E0027,E0051,2024-09-30,1,False,,,False,True,,True
REV000571,Q026258,E0003,E0042,2025-10-24,1,False,,,False,True,,True
REV000572,Q017873,E0052,E0018,2025-04-29,1,False,,,False,True,,True
REV000573,Q037778,E0016,E0035,2026-03-05,1,False,,,False,True,,True
REV000574,Q015190,E0015,E0037,2025-03-10,1,False,,,False,True,,True
REV000575,Q012847,E0038,E0045,2025-02-20,1,False,,,False,True,,True
REV000576,Q006248,E0054,E0028,2024-10-28,1,False,,,False,True,,True
REV000577,Q029566,E0025,E0013,2025-11-26,1,False,,,False,True,,True
REV000578,Q024618,E0055,E0018,2025-09-21,1,False,,,False,True,,True
REV000579,Q031079,E0023,E0005,2025-12-20,1,False,,,False,True,,True
REV000580,Q000497,E0050,E0030,2024-06-17,1,False,,,False,True,,True
REV000581,Q037926,E0021,E0035,2026-04-25,1,False,,,False,True,,True
REV000582,Q028149,E0052,E0035,2025-11-15,1,False,,,False,True,,True
REV000583,Q032396,E0050,E0045,2026-01-05,1,False,,,False,True,,True
REV000584,Q022527,E0026,E0035,2025-07-20,1,False,,,False,True,,True
REV000585,Q021982,E0020,E0005,2025-07-16,1,True,ERR08,Low,True,True,0.81,False
REV000586,Q021982,E0020,E0005,2025-07-16,2,False,,,False,True,,False
REV000587,Q022987,E0023,E0005,2025-08-25,1,False,,,False,True,,True
REV000588,Q033956,E0020,E0035,2026-01-20,1,False,,,False,True,,True
REV000589,Q034296,E0038,E0028,2026-02-18,1,False,,,False,True,,True
REV000590,Q040757,E0023,E0035,2026-05-21,1,False,,,False,True,,True
REV000591,Q024089,E0055,E0030,2025-08-13,1,False,,,False,True,,True
REV000592,Q014516,E0039,E0042,2025-02-08,1,False,,,False,True,,True
REV000593,Q011064,E0016,E0051,2025-01-06,1,False,,,False,True,,True
REV000594,Q030416,E0039,E0006,2025-12-17,1,False,,,False,True,,True
REV000595,Q010206,E0032,E0053,2024-12-16,1,False,,,False,True,,True
REV000596,Q014664,E0054,E0035,2025-03-31,1,False,,,False,True,,True
REV000597,Q010879,E0033,E0051,2024-12-27,1,False,,,False,True,,True
REV000598,Q035476,E0025,E0051,2026-02-14,1,False,,,False,True,,True
REV000599,Q030243,E0055,E0006,2026-01-01,1,False,,,False,True,,True
REV000600,Q034893,E0015,E0045,2026-02-11,1,False,,,False,True,,True
REV000601,Q025147,E0015,E0042,2025-09-18,1,False,,,False,True,,True
REV000602,Q028282,E0023,E0045,2025-11-10,1,False,,,False,True,,True
REV000603,Q032307,E0039,E0037,2025-12-29,1,False,,,False,True,,True
REV000604,Q031456,E0027,E0029,2025-12-01,1,False,,,False,True,,True
REV000605,Q006813,E0055,E0005,2024-10-23,1,False,,,False,True,,True
REV000606,Q005405,E0055,E0018,2024-10-24,1,False,,,False,True,,True
REV000607,Q015605,E0026,E0029,2025-03-29,1,False,,,False,True,,True
REV000608,Q033003,E0031,E0035,2026-01-08,1,True,ERR02,Medium,True,True,0.65,False
REV000609,Q033003,E0031,E0035,2026-01-09,2,False,,,False,True,,False
REV000610,Q000289,E0019,E0053,2024-06-13,1,False,,,False,True,,True
REV000611,Q030009,E0031,E0028,2025-11-25,1,False,,,False,True,,True
REV000612,Q033385,E0019,E0005,2026-01-11,1,False,,,False,True,,True
REV000613,Q002823,E0016,E0018,2024-08-09,1,False,,,False,True,,True
REV000614,Q021124,E0026,E0045,2025-06-15,1,True,ERR14,Critical,True,True,1.32,False
REV000615,Q021124,E0026,E0045,2025-06-15,2,False,,,False,True,,False
REV000616,Q009196,E0019,E0005,2024-12-07,1,True,ERR01,Medium,True,True,0.89,False
REV000617,Q009196,E0019,E0005,2024-12-07,2,False,,,False,True,,False
REV000618,Q012583,E0031,E0013,2025-01-10,1,False,,,False,True,,True
REV000619,Q021155,E0015,E0018,2025-06-12,1,False,,,False,True,,True
REV000620,Q037541,E0015,E0053,2026-03-03,1,False,,,False,True,,True
REV000621,Q021618,E0003,E0005,2025-07-14,1,False,,,False,True,,True
REV000622,Q016457,E0038,E0028,2025-04-15,1,False,,,False,True,,True
REV000623,Q017007,E0020,E0013,2025-04-20,1,False,,,False,True,,True
REV000624,Q008888,E0016,E0045,2024-12-28,1,False,,,False,True,,True
REV000625,Q037397,E0012,E0029,2026-03-31,1,False,,,False,True,,True
REV000626,Q039122,E0027,E0035,2026-04-17,1,False,,,False,True,,True
REV000627,Q015705,E0019,E0013,2025-03-21,1,True,ERR11,Low,False,True,,False
REV000628,Q021075,E0032,E0035,2025-06-18,1,False,,,False,True,,True
REV000629,Q025079,E0025,E0013,2025-09-14,1,False,,,False,True,,True
REV000630,Q005428,E0020,E0030,2024-10-10,1,False,,,False,True,,True
REV000631,Q007359,E0052,E0053,2024-12-01,1,False,,,False,True,,True
REV000632,Q004630,E0015,E0035,2024-09-03,1,False,,,False,True,,True
REV000633,Q035452,E0027,E0045,2026-02-16,1,False,,,False,True,,True
REV000634,Q032347,E0039,E0042,2026-01-04,1,False,,,False,True,,True
REV000635,Q018051,E0033,E0053,2025-04-07,1,False,,,False,True,,True
REV000636,Q033395,E0031,E0035,2026-01-10,1,True,ERR12,Medium,True,True,3.07,False
REV000637,Q033395,E0031,E0035,2026-01-11,2,False,,,False,True,,False
REV000638,Q031073,E0003,E0053,2025-12-01,1,False,,,False,True,,True
REV000639,Q006884,E0031,E0045,2024-10-07,1,False,,,False,True,,True
REV000640,Q010321,E0052,E0053,2024-12-12,1,False,,,False,True,,True
REV000641,Q019588,E0052,E0013,2025-05-09,1,False,,,False,True,,True
REV000642,Q010020,E0001,E0053,2024-12-21,1,False,,,False,True,,True
REV000643,Q021350,E0031,E0045,2025-07-26,1,True,ERR13,Critical,True,True,1.71,False
