BindingID,QuoteID,StatusID,BrokerAcceptanceDate,BindingDate,BoundFlag,FinalPremium,PolicyPropertyCount,TurnaroundDaysQSTBtoOutcome
BIND000408,Q032925,STA01,2026-01-13,2026-01-16,True,40576.58,1,5.8
BIND000409,Q033016,STA04,,,False,10374.22,0,5.8
BIND000410,Q038360,STA07,,,False,89976.91,0,2.5
BIND000411,Q004566,STA01,2024-09-26,2024-09-28,True,23909.13,5,5.5
BIND000412,Q006561,STA05,,,False,1407.81,0,3.7
BIND000413,Q004859,STA01,2024-09-20,2024-09-21,True,43319.21,5,4.1
BIND000414,Q000341,STA05,,,False,1915.69,0,3.7
BIND000415,Q018966,STA01,2025-05-27,2025-05-30,True,30787.33,5,7.8
BIND000416,Q028741,STA02,,,False,2018.9,0,9.2
BIND000417,Q002844,STA06,,,False,27989.43,0,3.8
BIND000418,Q004980,STA01,2024-09-29,2024-10-06,True,30077.52,1,11.2
BIND000419,Q027871,STA01,2025-11-02,2025-11-06,True,3193.2,1,5.9
BIND000420,Q035938,STA01,2026-03-30,2026-04-05,True,1258.6,1,15.0
BIND000421,Q032281,STA04,,,False,8313.86,0,1.7
BIND000422,Q010433,STA04,,,False,2786.67,0,3.3
BIND000423,Q001967,STA02,,,False,31319.6,0,5.4
BIND000424,Q016715,STA06,,,False,3917.85,0,5.5
BIND000425,Q021752,STA05,,,False,16725.8,0,6.5
BIND000426,Q031319,STA01,2025-12-27,2025-12-27,True,4408.43,1,5.9
BIND000427,Q019518,STA02,,,False,18232.44,0,18.3
BIND000428,Q025821,STA01,2025-10-11,2025-10-13,True,34494.14,1,8.9
BIND000429,Q031840,STA01,2025-12-11,2025-12-13,True,4127.88,1,7.2
BIND000430,Q008536,STA02,,,False,11151.69,0,1.5
BIND000431,Q007702,STA01,2024-11-15,2024-11-18,True,30610.07,2,8.4
BIND000432,Q021548,STA01,2025-07-27,2025-08-02,True,1055.26,1,11.6
BIND000433,Q034406,STA01,2026-02-09,2026-02-09,True,21339.63,5,4.9
BIND000434,Q014400,STA01,2025-02-10,2025-02-13,True,5901.12,1,10.1
BIND000435,Q014279,STA03,,,False,23948.4,0,10.1
BIND000436,Q035878,STA06,,,False,8990.77,0,7.5
BIND000437,Q006909,STA07,,,False,20742.94,0,1.2
BIND000438,Q011878,STA02,,,False,12793.75,0,1.9
BIND000439,Q025298,STA04,,,False,1374.85,0,7.5
BIND000440,Q033597,STA01,2026-01-23,2026-01-26,True,16705.62,1,14.6
BIND000441,Q031748,STA05,,,False,17913.15,0,5.4
BIND000442,Q029215,STA01,2025-11-26,2025-11-27,True,2296.78,1,8.4
BIND000443,Q004236,STA01,2024-09-14,2024-09-14,True,44399.87,1,8.6
BIND000444,Q033771,STA03,,,False,1679.21,0,14.1
BIND000445,Q010542,STA01,2024-12-16,2024-12-16,True,2297.12,1,14.6
BIND000446,Q004232,STA04,,,False,13073.44,0,14.6
BIND000447,Q006996,STA05,,,False,14948.02,0,5.4
BIND000448,Q012115,STA03,,,False,12125.84,0,2.0
BIND000449,Q012256,STA02,,,False,1059.93,0,6.0
BIND000450,Q026749,STA01,2025-11-01,2025-11-03,True,3352.9,1,5.6
BIND000451,Q031055,STA01,2026-01-05,2026-01-07,True,5213.27,1,10.0
BIND000452,Q002341,STA02,,,False,27033.21,0,5.2
BIND000453,Q026847,STA01,2025-11-04,2025-11-12,True,2334.01,1,12.7
BIND000454,Q006047,STA02,,,False,1508.11,0,4.1
BIND000455,Q017336,STA08,,,False,1181.68,0,6.2
BIND000456,Q039687,STA01,2026-04-16,2026-04-19,True,9614.48,1,4.3
BIND000457,Q038052,STA01,2026-04-19,2026-04-21,True,45841.77,1,7.7
BIND000458,Q033156,STA01,2026-01-29,2026-01-30,True,13674.07,1,11.5
BIND000459,Q006640,STA01,2024-10-03,2024-10-03,True,1779.12,1,1.9
BIND000460,Q020835,STA07,,,False,4033.71,0,7.6
BIND000461,Q025833,STA01,2025-10-26,2025-11-01,True,38008.31,3,10.9
BIND000462,Q013690,STA09,,,False,42688.6,0,23.8
BIND000463,Q000572,STA03,,,False,2062.56,0,9.7
BIND000464,Q018029,STA09,,,False,34258.06,0,1.7
BIND000465,Q025455,STA01,2025-09-12,2025-09-14,True,21843.27,1,2.5
BIND000466,Q019596,STA01,2025-06-07,2025-06-08,True,17490.59,1,6.2
BIND000467,Q039263,STA01,2026-04-25,2026-04-28,True,1185.79,1,9.5
BIND000468,Q000126,STA03,,,False,2855.61,0,8.1
BIND000469,Q003127,STA04,,,False,18575.3,0,5.9
BIND000470,Q011409,STA02,,,False,1537.38,0,2.3
BIND000471,Q003983,STA09,,,False,1919.58,0,23.4
BIND000472,Q022019,STA08,,,False,16784.37,0,5.3
BIND000473,Q029092,STA01,2025-11-17,2025-11-19,True,2670.69,1,6.1
BIND000474,Q035274,STA01,2026-03-09,2026-03-14,True,3148.53,1,14.7
BIND000475,Q002561,STA03,,,False,3225.86,0,9.7
BIND000476,Q014183,STA07,,,False,18058.74,0,12.8
BIND000477,Q013444,STA02,,,False,2601.21,0,1.9
BIND000478,Q025633,STA01,2025-09-09,2025-09-09,True,15203.29,1,2.3
BIND000479,Q026166,STA05,,,False,2548.76,0,5.6
BIND000480,Q015542,STA01,2025-03-27,2025-03-28,True,25863.58,1,3.5
BIND000481,Q002379,STA01,2024-08-26,2024-08-29,True,25974.93,1,11.8
BIND000482,Q009813,STA07,,,False,4737.11,0,4.7
BIND000483,Q022038,STA08,,,False,2558.17,0,1.1
BIND000484,Q001852,STA07,,,False,36447.57,0,3.0
BIND000485,Q018051,STA04,,,False,64729.76,0,3.4
BIND000486,Q040747,STA02,,,False,48880.04,0,10.4
BIND000487,Q027729,STA01,2025-10-14,2025-10-18,True,52195.69,1,13.1
BIND000488,Q033250,STA01,2026-02-06,2026-02-06,True,3489.13,1,9.7
BIND000489,Q037978,STA02,,,False,5815.42,0,10.7
BIND000490,Q006246,STA02,,,False,1590.65,0,5.9
BIND000491,Q021323,STA01,2025-07-07,2025-07-12,True,1617.47,1,9.3
BIND000492,Q037847,STA02,,,False,12653.52,0,17.2
BIND000493,Q023718,STA03,,,False,1210.18,0,5.8
BIND000494,Q040717,STA03,,,False,21786.48,0,11.9
BIND000495,Q006620,STA04,,,False,18480.22,0,10.4
BIND000496,Q009091,STA01,2024-12-07,2024-12-12,True,2147.72,1,7.6
BIND000497,Q040731,STA04,,,False,4915.16,0,0.3
BIND000498,Q004481,STA07,,,False,55226.76,0,7.1
BIND000499,Q004105,STA01,2024-09-19,2024-09-21,True,32952.7,1,6.2
BIND000500,Q032100,STA08,,,False,3184.18,0,1.7
BIND000501,Q020585,STA01,2025-06-20,2025-06-24,True,14447.31,1,10.6
BIND000502,Q021958,STA05,,,False,13994.49,0,16.7
BIND000503,Q003355,STA02,,,False,18272.16,0,6.1
BIND000504,Q007013,STA01,2024-11-13,2024-11-17,True,1181.97,1,7.0
BIND000505,Q030946,STA03,,,False,21016.77,0,6.7
BIND000506,Q035908,STA01,2026-03-24,2026-03-26,True,1736.93,3,7.3
BIND000507,Q021419,STA01,2025-07-14,2025-07-15,True,1264.55,1,4.8
BIND000508,Q039294,STA01,2026-04-22,2026-04-23,True,39292.61,1,5.0
BIND000509,Q036048,STA07,,,False,36765.81,0,14.1
BIND000510,Q003346,STA02,,,False,5378.37,0,10.7
BIND000511,Q013042,STA02,,,False,79330.01,0,11.7
BIND000512,Q000475,STA03,,,False,2130.46,0,4.4
BIND000513,Q033769,STA01,2026-01-19,2026-01-21,True,4730.53,1,12.5
BIND000514,Q020110,STA05,,,False,2678.45,0,0.8
BIND000515,Q012981,STA01,2025-02-05,2025-02-06,True,1950.78,1,1.3
BIND000516,Q024557,STA01,2025-09-10,2025-09-13,True,2649.48,1,8.6
BIND000517,Q031783,STA04,,,False,11877.25,0,10.6
BIND000518,Q001074,STA01,2024-06-23,2024-06-28,True,2547.47,1,6.9
BIND000519,Q020808,STA07,,,False,1534.92,0,9.6
BIND000520,Q026629,STA08,,,False,10382.47,0,11.3
BIND000521,Q018458,STA03,,,False,3183.71,0,9.3
BIND000522,Q035539,STA04,,,False,10282.59,0,2.7
BIND000523,Q034660,STA01,2026-02-08,2026-02-10,True,4098.36,2,8.8
BIND000524,Q002537,STA02,,,False,68416.45,0,2.5
BIND000525,Q005522,STA07,,,False,2394.41,0,10.0
BIND000526,Q038976,STA03,,,False,2725.47,0,3.9
BIND000527,Q010004,STA02,,,False,2153.63,0,8.4
BIND000528,Q041822,STA03,,,False,28491.26,0,3.7
BIND000529,Q001415,STA03,,,False,3316.68,0,5.0
BIND000530,Q037269,STA04,,,False,38851.61,0,7.4
BIND000531,Q014349,STA01,2025-02-25,2025-02-28,True,10224.78,5,16.9
BIND000532,Q009792,STA04,,,False,36516.49,0,3.2
BIND000533,Q039120,STA05,,,False,1548.55,0,2.1
BIND000534,Q023788,STA07,,,False,17987.89,0,8.0
BIND000535,Q012251,STA01,2025-02-16,2025-02-18,True,17032.89,2,21.5
BIND000536,Q004250,STA01,2024-09-29,2024-10-02,True,20697.04,1,4.9
BIND000537,Q011112,STA03,,,False,1477.93,0,18.5
BIND000538,Q038208,STA02,,,False,3560.54,0,6.6
BIND000539,Q034213,STA06,,,False,34020.25,0,10.4
BIND000540,Q036434,STA05,,,False,2348.14,0,7.0
BIND000541,Q039251,STA01,2026-05-04,2026-05-09,True,2816.65,1,11.7
BIND000542,Q034179,STA02,,,False,54157.06,0,0.9
BIND000543,Q034092,STA01,2026-02-18,2026-02-23,True,22057.31,1,12.0
BIND000544,Q026679,STA03,,,False,24148.55,0,11.5
BIND000545,Q005389,STA02,,,False,1116.28,0,2.3
BIND000546,Q008933,STA01,2024-12-18,2024-12-24,True,9616.92,1,14.1
BIND000547,Q011333,STA01,2025-01-30,2025-02-01,True,8798.93,1,11.0
BIND000548,Q017115,STA01,2025-04-19,2025-04-19,True,25124.56,1,10.8
BIND000549,Q016417,STA01,2025-05-03,2025-05-05,True,23984.65,3,6.6
BIND000550,Q027167,STA04,,,False,1485.14,0,3.1
BIND000551,Q016691,STA03,,,False,29575.65,0,9.8
BIND000552,Q040972,STA02,,,False,22360.0,0,1.7
BIND000553,Q039812,STA04,,,False,4512.1,0,4.0
BIND000554,Q014385,STA02,,,False,2679.45,0,4.2
BIND000555,Q027651,STA04,,,False,2488.05,0,31.9
BIND000556,Q010053,STA04,,,False,1733.23,0,7.2
BIND000557,Q040029,STA03,,,False,34108.02,0,1.6
BIND000558,Q019555,STA01,2025-05-28,2025-05-28,True,34581.65,1,2.7
BIND000559,Q028383,STA03,,,False,2186.34,0,8.6
BIND000560,Q012699,STA02,,,False,3784.73,0,2.5
BIND000561,Q014015,STA05,,,False,3213.93,0,6.4
BIND000562,Q011598,STA02,,,False,12833.63,0,0.8
BIND000563,Q028147,STA09,,,False,1679.84,0,1.7
BIND000564,Q021224,STA01,2025-06-23,2025-06-27,True,19282.82,3,12.2
BIND000565,Q026028,STA02,,,False,3714.95,0,8.2
BIND000566,Q013057,STA01,2025-02-27,2025-02-28,True,21400.81,5,11.3
BIND000567,Q012071,STA02,,,False,1873.24,0,2.9
BIND000568,Q039344,STA01,2026-04-21,2026-04-22,True,1164.48,1,11.9
BIND000569,Q001963,STA01,2024-07-17,2024-07-23,True,2188.79,1,11.2
BIND000570,Q011289,STA01,2025-01-16,2025-01-20,True,2568.99,1,6.9
BIND000571,Q006164,STA01,2024-10-23,2024-10-28,True,2815.58,1,5.8
BIND000572,Q033503,STA01,2026-02-09,2026-02-10,True,25066.28,1,11.0
BIND000573,Q034424,STA05,,,False,2133.61,0,10.4
BIND000574,Q002332,STA01,2024-08-11,2024-08-15,True,2834.93,1,10.6
BIND000575,Q005219,STA04,,,False,25039.23,0,9.3
BIND000576,Q009396,STA01,2024-12-18,2024-12-19,True,3659.43,1,10.6
BIND000577,Q007352,STA03,,,False,1800.01,0,2.2
BIND000578,Q008930,STA01,2024-12-11,2024-12-12,True,2423.65,1,1.3
BIND000579,Q018259,STA03,,,False,1927.92,0,4.8
BIND000580,Q039883,STA03,,,False,5242.64,0,12.4
BIND000581,Q003491,STA03,,,False,66181.34,0,9.8
BIND000582,Q021036,STA02,,,False,2649.24,0,7.6
BIND000583,Q041919,STA07,,,False,17335.89,0,1.5
BIND000584,Q028271,STA07,,,False,2936.55,0,4.5
BIND000585,Q039879,STA02,,,False,19808.22,0,0.6
BIND000586,Q006327,STA01,2024-10-27,2024-10-28,True,3740.44,1,8.8
BIND000587,Q035592,STA01,2026-02-07,2026-02-14,True,2699.71,1,8.4
BIND000588,Q007963,STA02,,,False,50490.38,0,9.4
BIND000589,Q019348,STA04,,,False,15194.62,0,5.6
BIND000590,Q027763,STA01,2025-10-08,2025-10-11,True,13314.31,1,6.6
BIND000591,Q020681,STA04,,,False,35369.73,0,5.3
BIND000592,Q027301,STA03,,,False,2339.26,0,21.0
BIND000593,Q009144,STA03,,,False,28356.64,0,6.0
BIND000594,Q030223,STA01,2025-12-23,2025-12-28,True,2176.39,1,14.4
BIND000595,Q030470,STA03,,,False,5332.94,0,12.4
BIND000596,Q000938,STA05,,,False,10795.06,0,3.2
BIND000597,Q016402,STA04,,,False,5213.14,0,2.5
BIND000598,Q000107,STA02,,,False,2854.32,0,8.7
BIND000599,Q026727,STA01,2025-10-31,2025-11-05,True,13637.54,1,9.8
BIND000600,Q015337,STA01,2025-03-26,2025-03-28,True,21671.45,2,9.9
BIND000601,Q033242,STA01,2026-01-07,2026-01-08,True,1893.23,1,2.7
BIND000602,Q005475,STA01,2024-10-25,2024-10-27,True,31985.44,1,3.2
BIND000603,Q026977,STA01,2025-10-26,2025-10-28,True,3010.06,1,11.1
BIND000604,Q034016,STA05,,,False,2352.13,0,22.2
BIND000605,Q025752,STA02,,,False,2038.68,0,10.5
BIND000606,Q009437,STA02,,,False,3658.82,0,3.6
BIND000607,Q020326,STA01,2025-06-28,2025-07-05,True,5383.4,1,19.4
BIND000608,Q036849,STA02,,,False,2130.37,0,2.4
BIND000609,Q015345,STA02,,,False,102058.35,0,6.9
BIND000610,Q038164,STA02,,,False,13826.63,0,8.6
BIND000611,Q005780,STA01,2024-10-28,2024-10-31,True,46357.41,1,6.4
BIND000612,Q005601,STA06,,,False,2025.06,0,8.0
BIND000613,Q029798,STA01,2025-12-02,2025-12-08,True,17865.42,1,10.7
BIND000614,Q003540,STA03,,,False,7552.87,0,0.8
BIND000615,Q011331,STA08,,,False,18361.1,0,11.0
BIND000616,Q022251,STA01,2025-07-11,2025-07-12,True,2143.62,1,5.1
BIND000617,Q034640,STA01,2026-02-08,2026-02-16,True,1334.71,1,11.9
BIND000618,Q016819,STA01,2025-05-08,2025-05-09,True,3255.51,1,9.9
BIND000619,Q029119,STA02,,,False,23722.96,0,4.7
BIND000620,Q008672,STA03,,,False,2178.55,0,10.5
BIND000621,Q008809,STA07,,,False,52965.22,0,1.3
BIND000622,Q019113,STA02,,,False,2304.38,0,16.8
BIND000623,Q038075,STA01,2026-05-09,2026-05-11,True,1467.9,1,9.4
BIND000624,Q009702,STA06,,,False,36635.77,0,6.1
BIND000625,Q004927,STA01,2024-09-16,2024-09-22,True,1073.7,3,10.2
BIND000626,Q008211,STA01,2024-11-19,2024-11-20,True,3164.14,1,7.7
BIND000627,Q009844,STA02,,,False,2057.83,0,7.7
BIND000628,Q038582,STA01,2026-04-12,2026-04-13,True,30100.59,2,1.3
BIND000629,Q035713,STA06,,,False,12813.65,0,3.8
BIND000630,Q038103,STA01,2026-04-21,2026-04-21,True,2451.05,1,1.7
BIND000631,Q024546,STA05,,,False,2617.75,0,10.1
BIND000632,Q016147,STA03,,,False,30654.04,0,0.9
BIND000633,Q017169,STA02,,,False,51352.41,0,22.7
BIND000634,Q024559,STA03,,,False,16375.34,0,2.9
BIND000635,Q037274,STA03,,,False,27278.6,0,5.7
BIND000636,Q000785,STA01,2024-06-19,2024-06-20,True,2696.16,1,10.5
BIND000637,Q004425,STA02,,,False,1633.98,0,16.5
BIND000638,Q036957,STA03,,,False,1982.92,0,6.8
BIND000639,Q008619,STA02,,,False,2301.58,0,3.4
BIND000640,Q013863,STA06,,,False,1703.1,0,10.4
BIND000641,Q024097,STA02,,,False,1712.04,0,6.0
BIND000642,Q033280,STA01,2026-01-31,2026-02-03,True,3507.15,1,8.2
BIND000643,Q027592,STA06,,,False,33681.91,0,5.5
BIND000644,Q037020,STA02,,,False,2542.96,0,1.6
BIND000645,Q029648,STA09,,,False,2345.02,0,2.7
BIND000646,Q014672,STA06,,,False,29038.7,0,14.5
BIND000647,Q024610,STA05,,,False,2044.19,0,8.5
BIND000648,Q039156,STA02,,,False,15398.39,0,3.3
BIND000649,Q008787,STA01,2024-11-11,2024-11-14,True,18767.64,1,11.5
BIND000650,Q020197,STA07,,,False,2094.54,0,10.6
BIND000651,Q039379,STA01,2026-04-22,2026-04-26,True,58813.9,1,5.5
BIND000652,Q036687,STA01,2026-03-26,2026-04-01,True,1903.24,1,7.0
BIND000653,Q036469,STA02,,,False,37688.14,0,7.9
BIND000654,Q000999,STA07,,,False,45864.59,0,3.8
BIND000655,Q003251,STA01,2024-09-02,2024-09-03,True,17620.58,1,4.7
BIND000656,Q014233,STA03,,,False,17015.96,0,19.5
BIND000657,Q014489,STA01,2025-02-07,2025-02-09,True,1645.32,1,3.7
BIND000658,Q006091,STA03,,,False,9998.17,0,6.9
BIND000659,Q022052,STA04,,,False,1638.26,0,11.6
BIND000660,Q020899,STA03,,,False,2689.98,0,11.6
BIND000661,Q030346,STA01,2025-12-23,2025-12-24,True,16005.87,1,7.9
BIND000662,Q023052,STA07,,,False,2000.87,0,7.7
BIND000663,Q035155,STA03,,,False,2575.91,0,10.0
BIND000664,Q009807,STA01,2024-12-27,2025-01-01,True,1615.41,3,11.4
BIND000665,Q035540,STA02,,,False,3005.19,0,7.8
BIND000666,Q000283,STA01,2024-07-06,2024-07-11,True,25684.63,1,19.1
BIND000667,Q022945,STA01,2025-08-28,2025-08-31,True,18148.38,1,7.0
BIND000668,Q034143,STA07,,,False,4983.34,0,8.9
BIND000669,Q037862,STA08,,,False,32433.99,0,10.2
BIND000670,Q038622,STA01,2026-05-05,2026-05-07,True,2778.42,1,10.8
BIND000671,Q031712,STA03,,,False,1785.14,0,2.8
BIND000672,Q005203,STA03,,,False,1984.85,0,11.9
BIND000673,Q018796,STA01,2025-05-04,2025-05-05,True,2050.03,1,3.9
BIND000674,Q037180,STA07,,,False,3239.37,0,2.7
BIND000675,Q000247,STA01,2024-06-07,2024-06-08,True,1682.74,1,5.9
BIND000676,Q031256,STA03,,,False,30929.37,0,20.4
BIND000677,Q034546,STA01,2026-02-28,2026-03-11,True,4250.73,2,21.5
BIND000678,Q001859,STA02,,,False,12351.77,0,11.2
BIND000679,Q015888,STA01,2025-03-27,2025-03-27,True,1965.46,3,6.8
BIND000680,Q000586,STA07,,,False,11720.79,0,8.3
BIND000681,Q012809,STA03,,,False,2369.46,0,1.3
BIND000682,Q025500,STA02,,,False,3117.6,0,1.5
BIND000683,Q015998,STA03,,,False,8291.95,0,11.3
BIND000684,Q011824,STA08,,,False,47472.89,0,18.4
BIND000685,Q036661,STA03,,,False,19479.57,0,8.2
BIND000686,Q017549,STA01,2025-04-22,2025-04-23,True,57999.4,1,13.5
BIND000687,Q038205,STA01,2026-05-04,2026-05-07,True,8604.77,1,14.3
BIND000688,Q023029,STA01,2025-08-31,2025-09-04,True,1910.28,1,9.2
BIND000689,Q032635,STA09,,,False,8879.02,0,3.7
BIND000690,Q036830,STA07,,,False,20478.0,0,8.5
BIND000691,Q003325,STA01,2024-09-06,2024-09-09,True,1247.93,1,10.2
BIND000692,Q008518,STA01,2024-11-19,2024-11-23,True,2498.98,1,11.2
BIND000693,Q004024,STA01,2024-09-19,2024-09-22,True,1732.39,1,9.6
BIND000694,Q014462,STA04,,,False,20017.3,0,4.7
BIND000695,Q020876,STA04,,,False,2766.57,0,25.7
BIND000696,Q018401,STA02,,,False,18565.46,0,12.2
BIND000697,Q018960,STA01,2025-05-30,2025-05-30,True,45101.55,4,0.2
BIND000698,Q008294,STA02,,,False,25861.24,0,17.9
BIND000699,Q022620,STA01,2025-08-24,2025-08-26,True,2738.29,1,9.9
BIND000700,Q021753,STA04,,,False,2253.34,0,7.4
BIND000701,Q024779,STA02,,,False,1647.99,0,3.9
BIND000702,Q019207,STA01,2025-05-12,2025-05-14,True,2189.95,1,5.4
BIND000703,Q001796,STA01,2024-07-29,2024-07-30,True,27706.56,1,8.8
BIND000704,Q017299,STA04,,,False,1228.81,0,7.9
BIND000705,Q011021,STA03,,,False,27437.24,0,1.8
BIND000706,Q015232,STA01,2025-03-03,2025-03-06,True,6402.84,1,5.6
BIND000707,Q041697,STA02,,,False,31891.53,0,12.6
BIND000708,Q026497,STA05,,,False,13754.64,0,5.6
BIND000709,Q028026,STA08,,,False,1586.56,0,12.6
BIND000710,Q002796,STA06,,,False,2579.36,0,5.3
BIND000711,Q028205,STA01,2025-11-15,2025-11-21,True,19258.17,4,8.4
BIND000712,Q040970,STA02,,,False,1628.11,0,4.5
BIND000713,Q006583,STA07,,,False,35219.71,0,4.3
BIND000714,Q017975,STA04,,,False,1522.76,0,10.6
BIND000715,Q040641,STA10,,,False,,0,
BIND000716,Q027304,STA01,2025-10-26,2025-10-29,True,1214.01,1,4.7
BIND000717,Q037291,STA01,2026-03-18,2026-03-20,True,22214.46,5,11.2
BIND000718,Q009664,STA01,2024-12-07,2024-12-08,True,10598.12,1,3.8
BIND000719,Q021511,STA01,2025-07-10,2025-07-12,True,2130.9,3,7.5
BIND000720,Q005675,STA05,,,False,16651.91,0,1.9
BIND000721,Q010048,STA04,,,False,2935.23,0,7.0
BIND000722,Q040599,STA01,2026-05-08,2026-05-09,True,3217.0,1,3.5
BIND000723,Q003800,STA06,,,False,4436.58,0,7.0
BIND000724,Q027086,STA09,,,False,3612.53,0,2.0
BIND000725,Q008480,STA01,2024-11-18,2024-11-25,True,2650.59,1,19.2
BIND000726,Q041420,STA01,2026-05-12,2026-05-18,True,1434.27,1,11.2
BIND000727,Q027033,STA04,,,False,20877.76,0,1.8
BIND000728,Q003658,STA01,2024-09-07,2024-09-08,True,45733.22,1,5.3
BIND000729,Q008443,STA01,2024-12-02,2024-12-05,True,7952.13,1,8.4
BIND000730,Q000212,STA04,,,False,35419.64,0,6.8
BIND000731,Q008806,STA05,,,False,1612.93,0,3.6
BIND000732,Q017845,STA01,2025-04-13,2025-04-15,True,3012.17,1,10.3
BIND000733,Q016023,STA03,,,False,3268.28,0,6.4
BIND000734,Q033015,STA04,,,False,14684.26,0,8.0
BIND000735,Q017827,STA01,2025-04-29,2025-05-02,True,2011.94,1,12.3
BIND000736,Q009332,STA03,,,False,3312.74,0,0.7
BIND000737,Q036174,STA02,,,False,5940.79,0,7.6
BIND000738,Q009772,STA01,2025-01-02,2025-01-02,True,15481.35,1,4.7
BIND000739,Q024609,STA01,2025-09-22,2025-09-25,True,13404.65,1,4.1
BIND000740,Q024603,STA03,,,False,29027.98,0,5.1
BIND000741,Q013440,STA03,,,False,58867.36,0,6.3
BIND000742,Q012735,STA01,2025-01-28,2025-01-31,True,3530.11,1,5.9
BIND000743,Q030125,STA01,2025-11-23,2025-11-24,True,3732.44,1,3.3
BIND000744,Q020458,STA07,,,False,100953.57,0,18.7
BIND000745,Q000726,STA01,2024-06-05,2024-06-07,True,8325.91,1,5.2
BIND000746,Q031434,STA05,,,False,2347.03,0,5.8
BIND000747,Q026011,STA07,,,False,29682.83,0,13.2
BIND000748,Q036361,STA01,2026-03-20,2026-03-24,True,16379.36,1,12.6
BIND000749,Q018285,STA02,,,False,28763.85,0,9.6
BIND000750,Q020038,STA02,,,False,1382.49,0,10.2
BIND000751,Q012707,STA02,,,False,18993.44,0,4.9
BIND000752,Q033145,STA02,,,False,2396.94,0,4.9
BIND000753,Q006282,STA04,,,False,12714.23,0,6.7
BIND000754,Q041548,STA10,,,False,,0,
BIND000755,Q017492,STA01,2025-04-22,2025-04-27,True,1895.53,1,6.1
BIND000756,Q036344,STA01,2026-03-15,2026-03-15,True,1640.08,3,11.9
BIND000757,Q004943,STA01,2024-09-30,2024-10-03,True,2941.17,1,7.9
BIND000758,Q021406,STA03,,,False,19840.34,0,3.6
BIND000759,Q003755,STA01,2024-09-05,2024-09-09,True,2171.56,1,8.6
BIND000760,Q025091,STA01,2025-09-17,2025-09-18,True,1441.97,1,8.8
BIND000761,Q025126,STA02,,,False,19489.81,0,1.4
BIND000762,Q004677,STA02,,,False,3932.01,0,12.6
BIND000763,Q038450,STA01,2026-04-12,2026-04-15,True,3636.25,1,11.0
BIND000764,Q019732,STA02,,,False,2357.08,0,9.2
BIND000765,Q029024,STA01,2025-12-07,2025-12-08,True,2643.8,1,19.4
BIND000766,Q005762,STA01,2024-10-28,2024-10-29,True,14499.56,1,11.2
BIND000767,Q022940,STA05,,,False,1431.37,0,16.8
BIND000768,Q000099,STA01,2024-06-30,2024-07-03,True,28171.32,1,5.9
BIND000769,Q033672,STA01,2026-01-11,2026-01-20,True,3835.58,1,11.5
BIND000770,Q033161,STA04,,,False,27307.48,0,5.5
BIND000771,Q002821,STA07,,,False,41609.16,0,12.4
BIND000772,Q034592,STA07,,,False,1336.41,0,6.5
BIND000773,Q024417,STA09,,,False,3375.26,0,4.8
BIND000774,Q013005,STA03,,,False,17130.97,0,9.7
BIND000775,Q018028,STA01,2025-04-29,2025-05-03,True,1512.01,1,6.8
BIND000776,Q031826,STA02,,,False,17541.13,0,7.3
BIND000777,Q036641,STA03,,,False,2399.93,0,4.6
BIND000778,Q003131,STA01,2024-08-29,2024-08-30,True,1851.46,1,7.1
BIND000779,Q031234,STA01,2025-12-24,2025-12-27,True,2161.65,1,5.0
BIND000780,Q013806,STA01,2025-03-02,2025-03-12,True,1972.12,3,27.3
BIND000781,Q019490,STA02,,,False,3081.94,0,11.4
BIND000782,Q038736,STA01,2026-04-30,2026-05-06,True,24451.63,1,15.2
BIND000783,Q034442,STA01,2026-02-13,2026-02-13,True,3040.54,1,2.4
BIND000784,Q023489,STA02,,,False,3306.0,0,5.6
BIND000785,Q030424,STA01,2025-12-14,2025-12-16,True,2672.58,1,6.7
BIND000786,Q003506,STA02,,,False,4408.11,0,2.2
BIND000787,Q001840,STA02,,,False,2328.39,0,10.0
BIND000788,Q014092,STA04,,,False,2555.99,0,9.2
BIND000789,Q018061,STA01,2025-04-11,2025-04-11,True,1528.92,1,4.0
BIND000790,Q014320,STA02,,,False,3776.37,0,1.5
BIND000791,Q039996,STA01,2026-05-26,2026-06-02,True,17787.11,1,14.1
BIND000792,Q005920,STA01,2024-10-09,2024-10-10,True,3347.99,1,3.9
BIND000793,Q013787,STA01,2025-02-12,2025-02-15,True,19877.45,1,5.3
BIND000794,Q039508,STA07,,,False,25209.34,0,10.3
BIND000795,Q003614,STA04,,,False,21135.14,0,2.1
BIND000796,Q023072,STA01,2025-09-03,2025-09-07,True,9749.24,1,8.2
BIND000797,Q008726,STA06,,,False,1933.33,0,1.1
BIND000798,Q008326,STA09,,,False,8218.14,0,3.7
BIND000799,Q019770,STA09,,,False,79829.67,0,14.1
BIND000800,Q038269,STA01,2026-04-14,2026-04-17,True,20223.96,1,5.0
BIND000801,Q033624,STA08,,,False,2600.62,0,3.7
BIND000802,Q022503,STA03,,,False,19546.65,0,10.0
BIND000803,Q032144,STA02,,,False,20460.79,0,18.7
BIND000804,Q015294,STA01,2025-03-31,2025-04-03,True,2479.01,1,11.1
BIND000805,Q010652,STA01,2024-12-07,2024-12-07,True,6640.17,1,3.0
BIND000806,Q007263,STA07,,,False,29423.8,0,4.3
BIND000807,Q025626,STA02,,,False,31400.05,0,2.0
